ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0000281,mitotic cytokinesis,8/729,30/15562,5.210387285871258e-5,0.002665417599876219,0.0023170731156444573,8,bp,specific-treatment-effect-on-ko,up,Kif20a/Kif20b/Cep55/Nusap1/Stmn1/Plk1/Kif23/Ckap2,FALSE
GO:0000302,response to reactive oxygen species,16/729,148/15562,0.0015625899904765437,0.029309723678510025,0.025479224255740337,16,bp,specific-treatment-effect-on-ko,down,Sod2/Park7/Gpx1/Txnrd2,FALSE
GO:0000302,response to reactive oxygen species,16/729,148/15562,0.0015625899904765437,0.029309723678510025,0.025479224255740337,16,bp,specific-treatment-effect-on-ko,up,Axl/Nqo1/Hmox1/Akr1c18/Impact/Hk3/Lcn2/Abl1/Ect2/Apoa4/Ucp2/Lig1,FALSE
GO:0000303,response to superoxide,5/729,24/15562,0.004499044518729243,0.05698307511020736,0.04953593440320267,5,bp,specific-treatment-effect-on-ko,down,Sod2/Park7,FALSE
GO:0000303,response to superoxide,5/729,24/15562,0.004499044518729243,0.05698307511020736,0.04953593440320267,5,bp,specific-treatment-effect-on-ko,up,Nqo1/Apoa4/Ucp2,FALSE
GO:0000305,response to oxygen radical,6/729,25/15562,8.527345983862431e-4,0.019690682278915583,0.01711729919517708,6,bp,specific-treatment-effect-on-ko,down,Sod2/Park7/Txnrd2,FALSE
GO:0000305,response to oxygen radical,6/729,25/15562,8.527345983862431e-4,0.019690682278915583,0.01711729919517708,6,bp,specific-treatment-effect-on-ko,up,Nqo1/Apoa4/Ucp2,FALSE
GO:0000775,"chromosome, centromeric region",25/738,166/15746,2.2943445380496108e-7,3.433868991947584e-5,2.8981194164837185e-5,25,cc,specific-treatment-effect-on-ko,down,Smc3/Ppp2r5a,FALSE
GO:0000775,"chromosome, centromeric region",25/738,166/15746,2.2943445380496108e-7,3.433868991947584e-5,2.8981194164837185e-5,25,cc,specific-treatment-effect-on-ko,up,Spag5/Aurkb/Cenpp/Sgol1/Ndc80/Incenp/Sgol2a/Kif18a/Casc5/Aurka/Dsn1/Pmf1/Kntc1/Mad2l1/Plk1/Mki67/Cenpn/Cenpt/Ncapd2/Suv39h1/Ccnb1/Cenpe/Oip5,FALSE
GO:0000776,kinetochore,17/738,114/15746,2.2103418123152507e-5,5.76200470638916e-4,4.8630212033761523e-4,17,cc,specific-treatment-effect-on-ko,up,Spag5/Aurkb/Sgol1/Ndc80/Incenp/Sgol2a/Kif18a/Casc5/Dsn1/Pmf1/Kntc1/Mad2l1/Plk1/Cenpn/Cenpt/Ccnb1/Cenpe,FALSE
GO:0000777,condensed chromosome kinetochore,6/738,26/15746,0.001068155611682177,0.015986728988176584,0.013492491937038024,6,cc,specific-treatment-effect-on-ko,up,Ndc80/Dsn1/Pmf1/Plk1/Ccnb1/Cenpe,FALSE
GO:0000779,"condensed chromosome, centromeric region",11/738,39/15746,1.11875530273258e-6,5.253871683568154e-5,4.4341667004677884e-5,11,cc,specific-treatment-effect-on-ko,up,Aurkb/Sgol1/Ndc80/Sgol2a/Aurka/Dsn1/Pmf1/Plk1/Ncapd2/Ccnb1/Cenpe,FALSE
GO:0000780,"condensed nuclear chromosome, centromeric region",8/738,19/15746,1.069318840026291e-6,5.253871683568154e-5,4.4341667004677884e-5,8,cc,specific-treatment-effect-on-ko,up,Aurkb/Sgol1/Ndc80/Sgol2a/Aurka/Plk1/Ccnb1/Cenpe,FALSE
GO:0000793,condensed chromosome,21/738,126/15746,3.7883671017149135e-7,3.493984859208687e-5,2.9488560527842626e-5,21,cc,specific-treatment-effect-on-ko,down,Smc3,FALSE
GO:0000793,condensed chromosome,21/738,126/15746,3.7883671017149135e-7,3.493984859208687e-5,2.9488560527842626e-5,21,cc,specific-treatment-effect-on-ko,up,Aurkb/Top2a/Sgol1/Ndc80/Incenp/Cdca5/Sgol2a/Rad51/Aurka/Dsn1/Pmf1/Smc2/Rcc1/Plk1/Mki67/Fancd2/Ncaph/Ncapd2/Ccnb1/Cenpe,FALSE
GO:0000794,condensed nuclear chromosome,13/738,79/15746,7.141558355886165e-5,0.0015269331913299467,0.0012887022597087817,13,cc,specific-treatment-effect-on-ko,down,Smc3,FALSE
GO:0000794,condensed nuclear chromosome,13/738,79/15746,7.141558355886165e-5,0.0015269331913299467,0.0012887022597087817,13,cc,specific-treatment-effect-on-ko,up,Aurkb/Sgol1/Ndc80/Incenp/Sgol2a/Rad51/Aurka/Rcc1/Plk1/Ncapd2/Ccnb1/Cenpe,FALSE
GO:0000819,sister chromatid segregation,24/729,133/15562,1.1268248867605108e-8,5.548204036187065e-6,4.823107048199923e-6,24,bp,specific-treatment-effect-on-ko,down,Esco1/Smc3/Chmp5,FALSE
GO:0000819,sister chromatid segregation,24/729,133/15562,1.1268248867605108e-8,5.548204036187065e-6,4.823107048199923e-6,24,bp,specific-treatment-effect-on-ko,up,Spag5/Top2a/Ndc80/Cdca5/Sgol2a/Kif18a/Nusap1/Smc2/Stil/Mad2l1/Anapc15/Kif22/Plk1/Ncaph/Ncapd2/Ccnb1/Kif14/Cenpe/Gsg2/Kif18b/Espl1,FALSE
GO:0000910,cytokinesis,13/729,113/15562,0.0024062458002320655,0.03752051566280741,0.0326169445761314,13,bp,specific-treatment-effect-on-ko,up,Kif20a/Aurkb/Incenp/Kif20b/Cep55/Nusap1/Aurka/Ect2/Stmn1/Plk1/Kif23/Ckap2/Kif14,FALSE
GO:0000922,spindle pole,16/738,87/15746,2.4203365542035854e-6,8.359470098749307e-5,7.055232060836361e-5,16,cc,specific-treatment-effect-on-ko,down,Smc3/Sbds/Ywhaq,FALSE
GO:0000922,spindle pole,16/738,87/15746,2.4203365542035854e-6,8.359470098749307e-5,7.055232060836361e-5,16,cc,specific-treatment-effect-on-ko,up,Kif11/Aurkb/Poc1a/Sgol1/Kif20b/Tpx2/Aurka/Kntc1/Mad2l1/Plk1/Aspm/Cdk5rap2/Ccnb1/Kifc1,FALSE
GO:0000940,condensed chromosome outer kinetochore,4/738,13/15746,0.002437012664103808,0.027355467154565244,0.023087488396772916,4,cc,specific-treatment-effect-on-ko,up,Ndc80/Plk1/Ccnb1/Cenpe,FALSE
GO:0001525,angiogenesis,32/729,394/15562,0.0017940430596650122,0.03197617923991169,0.02779719968130643,32,bp,specific-treatment-effect-on-ko,down,Apoh/Serpinf1/Enpep/Fgfr2/Gpx1,FALSE
GO:0001525,angiogenesis,32/729,394/15562,0.0017940430596650122,0.03197617923991169,0.02779719968130643,32,bp,specific-treatment-effect-on-ko,up,Itgb2/Hmox1/Syk/Plau/Lect1/Adamts1/Runx1/Tnfrsf12a/Adam8/Hc/Ecm1/Wasf2/Anxa3/Plxnd1/Mfge8/Col4a1/Anxa2/Vav3/Lif/Htatip2/C3ar1/Cxcr4/Ccr2/C5ar1/Lgals3/Cx3cr1/Prcp,FALSE
GO:0001676,long-chain fatty acid metabolic process,12/729,89/15562,8.81530064222702e-4,0.019841982416989846,0.017248825858144058,12,bp,specific-treatment-effect-on-ko,down,Ephx2/Cyp2c44/Slc27a2/Pnpla8/Cyp2j5/Cyp2j6/Cyp2f2/Cyp2a12/Cyp2a22,FALSE
GO:0001676,long-chain fatty acid metabolic process,12/729,89/15562,8.81530064222702e-4,0.019841982416989846,0.017248825858144058,12,bp,specific-treatment-effect-on-ko,up,Cyp2b9/Ptgs1/Cyp2a4,FALSE
GO:0001726,ruffle,13/738,123/15746,0.0050545800719403915,0.04539012904602472,0.03830839633470612,13,cc,specific-treatment-effect-on-ko,down,Myo6,FALSE
GO:0001726,ruffle,13/738,123/15746,0.0050545800719403915,0.04539012904602472,0.03830839633470612,13,cc,specific-treatment-effect-on-ko,up,Plekho1/Plek/Tnfrsf12a/Abl1/Kif18a/Arhgef2/Wasf2/Fgr/Iqgap1/Pak1/Anxa2/Ezr,FALSE
GO:0001772,immunological synapse,6/738,33/15746,0.0038883035335791783,0.04156781634707264,0.03508243789695499,6,cc,specific-treatment-effect-on-ko,up,Arhgdia/Coro1a/Itgal/Cd53/Lgals3/Ezr,FALSE
GO:0001817,regulation of cytokine production,40/729,483/15562,3.4621154602044514e-4,0.01073801007696483,0.009334655277285603,40,bp,specific-treatment-effect-on-ko,down,Ndrg2/Il1rap/Ndfip1/Park7/Ceacam1,TRUE
GO:0001817,regulation of cytokine production,40/729,483/15562,3.4621154602044514e-4,0.01073801007696483,0.009334655277285603,40,bp,specific-treatment-effect-on-ko,up,Axl/Hmox1/Cyba/Lpl/Tgfb3/Syk/Nckap1l/Runx1/Cd74/Csf1r/Adam8/Slc11a1/Abl1/Hc/Arhgef2/Fgr/Gpnmb/Iqgap1/Pycard/Il15/Traip/Cd300ld/Gpsm3/Cd84/C3ar1/Vsig4/Tlr7/Tlr1/Ccr2/C5ar1/Cd14/Ezr/Rab7b/Fcer1g/S1pr3,TRUE
GO:0001889,liver development,12/729,99/15562,0.0022446049929745154,0.036993719946973286,0.03215899600152433,12,bp,specific-treatment-effect-on-ko,down,Sod2/Lims2/Rb1cc1/Cebpa/Klf1,FALSE
GO:0001889,liver development,12/729,99/15562,0.0022446049929745154,0.036993719946973286,0.03215899600152433,12,bp,specific-treatment-effect-on-ko,up,Foxm1/Vwf/Hmox1/Plau/Runx1/Mki67/Pkm,FALSE
GO:0002253,activation of immune response,30/729,258/15562,4.1914991038591e-6,5.153790509786552e-4,4.480239582136971e-4,30,bp,specific-treatment-effect-on-ko,down,C9/C8b,TRUE
GO:0002253,activation of immune response,30/729,258/15562,4.1914991038591e-6,5.153790509786552e-4,4.480239582136971e-4,30,bp,specific-treatment-effect-on-ko,up,Cfp/Lcp2/Cyba/Tnip1/Syk/Nckap1l/Adam8/Ptprc/Abl1/Hc/Pycard/Vav3/Tlr13/Cd300a/C1qa/C1qc/C1qb/C3ar1/Tlr7/Tlr1/C5ar1/Lgals3/Cd14/Ezr/Rab7b/Nfam1/Fcer1g/Cd300ld3,TRUE
GO:0002263,cell activation involved in immune response,22/729,181/15562,3.995172782393944e-5,0.002216476843640809,0.001926804605059674,22,bp,specific-treatment-effect-on-ko,down,Ndfip1/Vamp7,FALSE
GO:0002263,cell activation involved in immune response,22/729,181/15562,3.995172782393944e-5,0.002216476843640809,0.001926804605059674,22,bp,specific-treatment-effect-on-ko,up,Hmox1/Abr/Syk/Slc11a1/Ptprc/Apbb1ip/Abl1/Fgr/Anxa3/Lfng/Coro1a/Pycard/Itgal/Rac2/Cd300a/Cd84/Ccr2/Lgals3/Cx3cr1/Fcer1g,FALSE
GO:0002274,myeloid leukocyte activation,19/729,145/15562,4.722227150219089e-5,0.0025136287492855394,0.0021851216101938403,19,bp,specific-treatment-effect-on-ko,down,Vamp7,TRUE
GO:0002274,myeloid leukocyte activation,19/729,145/15562,4.722227150219089e-5,0.0025136287492855394,0.0021851216101938403,19,bp,specific-treatment-effect-on-ko,up,Lcp2/Hmox1/Abr/Syk/Slc11a1/Fgr/Anxa3/Pycard/Rac2/Cd300a/Cd84/Tlr7/Tlr1/Cxcr4/Ccr2/Cx3cr1/Fcer1g/Pirb,TRUE
GO:0002275,myeloid cell activation involved in immune response,13/729,63/15562,5.617404829811685e-6,5.980258817467088e-4,5.198696418599548e-4,13,bp,specific-treatment-effect-on-ko,down,Vamp7,TRUE
GO:0002275,myeloid cell activation involved in immune response,13/729,63/15562,5.617404829811685e-6,5.980258817467088e-4,5.198696418599548e-4,13,bp,specific-treatment-effect-on-ko,up,Hmox1/Abr/Syk/Fgr/Anxa3/Pycard/Rac2/Cd300a/Cd84/Ccr2/Cx3cr1/Fcer1g,TRUE
GO:0002279,mast cell activation involved in immune response,8/729,39/15562,3.7704530686069165e-4,0.011160974185163288,0.009702342038277464,8,bp,specific-treatment-effect-on-ko,down,Vamp7,FALSE
GO:0002279,mast cell activation involved in immune response,8/729,39/15562,3.7704530686069165e-4,0.011160974185163288,0.009702342038277464,8,bp,specific-treatment-effect-on-ko,up,Hmox1/Syk/Fgr/Rac2/Cd300a/Cd84/Fcer1g,FALSE
GO:0002283,neutrophil activation involved in immune response,5/729,12/15562,1.3381598539750824e-4,0.005548433331376684,0.004823306376710186,5,bp,specific-treatment-effect-on-ko,down,Vamp7,TRUE
GO:0002283,neutrophil activation involved in immune response,5/729,12/15562,1.3381598539750824e-4,0.005548433331376684,0.004823306376710186,5,bp,specific-treatment-effect-on-ko,up,Abr/Syk/Anxa3/Fcer1g,TRUE
GO:0002366,leukocyte activation involved in immune response,22/729,179/15562,3.3645066624403816e-5,0.0019489399622577446,0.001694232224909994,22,bp,specific-treatment-effect-on-ko,down,Ndfip1/Vamp7,TRUE
GO:0002366,leukocyte activation involved in immune response,22/729,179/15562,3.3645066624403816e-5,0.0019489399622577446,0.001694232224909994,22,bp,specific-treatment-effect-on-ko,up,Hmox1/Abr/Syk/Slc11a1/Ptprc/Apbb1ip/Abl1/Fgr/Anxa3/Lfng/Coro1a/Pycard/Itgal/Rac2/Cd300a/Cd84/Ccr2/Lgals3/Cx3cr1/Fcer1g,TRUE
GO:0002429,immune response-activating cell surface receptor signaling pathway,13/729,113/15562,0.0024062458002320655,0.03752051566280741,0.0326169445761314,13,bp,specific-treatment-effect-on-ko,up,Lcp2/Syk/Nckap1l/Ptprc/Abl1/Vav3/Cd300a/C3ar1/C5ar1/Lgals3/Ezr/Nfam1/Fcer1g,FALSE
GO:0002443,leukocyte mediated immunity,28/729,256/15562,2.724459554320904e-5,0.0016510224899184678,0.0014352497052965022,28,bp,specific-treatment-effect-on-ko,down,C9/Ndfip1/C8b/Vamp7/H2-K1,TRUE
GO:0002443,leukocyte mediated immunity,28/729,256/15562,2.724459554320904e-5,0.0016510224899184678,0.0014352497052965022,28,bp,specific-treatment-effect-on-ko,up,Hmox1/Abr/Syk/Cd74/Slc11a1/Ptprc/Hc/Fgr/Anxa3/Coro1a/Rac2/Vav1/Cd300a/C1qa/C1qc/C1qb/H2-DMa/Cd84/Ccr2/Treml4/Fcer1g/Pirb/H2-Ab1,TRUE
GO:0002444,myeloid leukocyte mediated immunity,11/729,68/15562,2.949488370872642e-4,0.009710102677862313,0.008441085504225253,11,bp,specific-treatment-effect-on-ko,down,Vamp7,TRUE
GO:0002444,myeloid leukocyte mediated immunity,11/729,68/15562,2.949488370872642e-4,0.009710102677862313,0.008441085504225253,11,bp,specific-treatment-effect-on-ko,up,Hmox1/Abr/Syk/Fgr/Anxa3/Rac2/Cd300a/Cd84/Ccr2/Fcer1g,TRUE
GO:0002448,mast cell mediated immunity,8/729,40/15562,4.522127539879322e-4,0.012200452314784007,0.010605970358491302,8,bp,specific-treatment-effect-on-ko,down,Vamp7,FALSE
GO:0002448,mast cell mediated immunity,8/729,40/15562,4.522127539879322e-4,0.012200452314784007,0.010605970358491302,8,bp,specific-treatment-effect-on-ko,up,Hmox1/Syk/Fgr/Rac2/Cd300a/Cd84/Fcer1g,FALSE
GO:0002449,lymphocyte mediated immunity,19/729,194/15562,0.0019355314822516233,0.033247392001984705,0.028902277142864537,19,bp,specific-treatment-effect-on-ko,down,C9/Ndfip1/C8b/Vamp7/H2-K1,FALSE
GO:0002449,lymphocyte mediated immunity,19/729,194/15562,0.0019355314822516233,0.033247392001984705,0.028902277142864537,19,bp,specific-treatment-effect-on-ko,up,Cd74/Slc11a1/Ptprc/Hc/Coro1a/Vav1/C1qa/C1qc/C1qb/H2-DMa/Treml4/Fcer1g/Pirb/H2-Ab1,FALSE
GO:0002455,humoral immune response mediated by circulating immunoglobulin,8/729,38/15562,3.1236524454028987e-4,0.009855153685002066,0.008567179737660299,8,bp,specific-treatment-effect-on-ko,down,C9/C8b,TRUE
GO:0002455,humoral immune response mediated by circulating immunoglobulin,8/729,38/15562,3.1236524454028987e-4,0.009855153685002066,0.008567179737660299,8,bp,specific-treatment-effect-on-ko,up,Ptprc/Hc/C1qa/C1qc/C1qb/H2-Ab1,TRUE
GO:0002478,antigen processing and presentation of exogenous peptide antigen,7/729,26/15562,1.447664196493754e-4,0.0058774931005317246,0.00510936119400588,7,bp,specific-treatment-effect-on-ko,down,H2-K1,FALSE
GO:0002478,antigen processing and presentation of exogenous peptide antigen,7/729,26/15562,1.447664196493754e-4,0.0058774931005317246,0.00510936119400588,7,bp,specific-treatment-effect-on-ko,up,Cd74/H2-Aa/H2-DMa/Fcer1g/H2-Eb1/H2-Ab1,FALSE
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,8/729,18/15562,6.427924472760735e-7,1.3431804520064325e-4,1.1676396655247591e-4,8,bp,specific-treatment-effect-on-ko,up,Trem2/Cd74/Pycard/H2-Aa/H2-DMa/Fcer1g/H2-Eb1/H2-Ab1,FALSE
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,8/729,19/15562,1.0647572809641937e-6,1.9971804427228377e-4,1.7361681378328433e-4,8,bp,specific-treatment-effect-on-ko,up,Trem2/Cd74/Pycard/H2-Aa/H2-DMa/Fcer1g/H2-Eb1/H2-Ab1,FALSE
GO:0002521,leukocyte differentiation,36/729,432/15562,6.012194394306549e-4,0.01508409791030159,0.013112751166395714,36,bp,specific-treatment-effect-on-ko,down,Glo1/Ndfip1/Cebpa,TRUE
GO:0002521,leukocyte differentiation,36/729,432/15562,6.012194394306549e-4,0.01508409791030159,0.013112751166395714,36,bp,specific-treatment-effect-on-ko,up,Mmp14/Axl/Cd44/Mertk/Syk/Nckap1l/Tfrc/Hcls1/Runx1/Trem2/Cd74/Csf1r/Adam8/Ptprc/Abl1/Rassf2/Lfng/Itgam/Il15/Anxa2/Fanca/Fancd2/Vav1/Lif/H2-Aa/C1qc/H2-DMa/Ccr2/Prtn3/Nfam1/Fcer1g/Pirb/H2-Ab1,TRUE
GO:0002521,leukocyte differentiation,36/729,432/15562,6.012194394306549e-4,0.01508409791030159,0.013112751166395714,36,bp,specific-treatment-effect-on-ko,NA,Itgam,TRUE
GO:0002548,monocyte chemotaxis,7/729,36/15562,0.0012217834271604998,0.024680025228642096,0.021454582934159815,7,bp,specific-treatment-effect-on-ko,up,Pdgfb/Ccl6/Ccl9/Pla2g7/Ccr2/Lgals3/Ano6,FALSE
GO:0002577,regulation of antigen processing and presentation,5/729,19/15562,0.0014943190900151622,0.028435376307100114,0.024719145689393963,5,bp,specific-treatment-effect-on-ko,up,Trem2/Cd74/Slc11a1/Pycard/H2-Ab1,FALSE
GO:0002579,positive regulation of antigen processing and presentation,5/729,14/15562,3.127428816007256e-4,0.009855153685002066,0.008567179737660299,5,bp,specific-treatment-effect-on-ko,up,Trem2/Cd74/Slc11a1/Pycard/H2-Ab1,FALSE
GO:0002683,negative regulation of immune system process,28/729,345/15562,0.003402091803098136,0.04820445903742287,0.0419045991498608,28,bp,specific-treatment-effect-on-ko,down,Ndfip1/Pcbp2/Gpx1/Ceacam1,TRUE
GO:0002683,negative regulation of immune system process,28/729,345/15562,0.003402091803098136,0.04820445903742287,0.0419045991498608,28,bp,specific-treatment-effect-on-ko,up,Axl/Cd44/Hmox1/Mertk/Abr/Tgfb3/Runx1/Cd74/Adam8/Col3a1/Ptprc/Hc/Meis2/Cd300a/H2-Aa/C1qc/Cd84/Vsig4/Ccr2/Lgals3/Ezr/Rab7b/Fcer1g/H2-Ab1,TRUE
GO:0002685,regulation of leukocyte migration,18/729,142/15562,1.1449123625495452e-4,0.005124783859184839,0.00445502382221731,18,bp,specific-treatment-effect-on-ko,down,Calr,TRUE
GO:0002685,regulation of leukocyte migration,18/729,142/15562,1.1449123625495452e-4,0.005124783859184839,0.00445502382221731,18,bp,specific-treatment-effect-on-ko,up,Abr/Nckap1l/Pla2g7/Cd74/Adam8/Hc/Ecm1/Pycard/Msn/Rac2/Cd300a/Gpsm3/C3ar1/Ccr2/C5ar1/Lgals3/Ano6,TRUE
GO:0002687,positive regulation of leukocyte migration,13/729,105/15562,0.0012309927938074364,0.024739186810242307,0.021506012665175035,13,bp,specific-treatment-effect-on-ko,down,Calr,TRUE
GO:0002687,positive regulation of leukocyte migration,13/729,105/15562,0.0012309927938074364,0.024739186810242307,0.021506012665175035,13,bp,specific-treatment-effect-on-ko,up,Nckap1l/Pla2g7/Cd74/Adam8/Pycard/Rac2/Gpsm3/C3ar1/Ccr2/C5ar1/Lgals3/Ano6,TRUE
GO:0002688,regulation of leukocyte chemotaxis,11/729,85/15562,0.001998923185160791,0.03379295461952084,0.029376539965340197,11,bp,specific-treatment-effect-on-ko,down,Calr,FALSE
GO:0002688,regulation of leukocyte chemotaxis,11/729,85/15562,0.001998923185160791,0.03379295461952084,0.029376539965340197,11,bp,specific-treatment-effect-on-ko,up,Nckap1l/Pla2g7/Cd74/Hc/Rac2/Gpsm3/C3ar1/Ccr2/C5ar1/Ano6,FALSE
GO:0002690,positive regulation of leukocyte chemotaxis,10/729,70/15562,0.0014879747482904769,0.028435376307100114,0.024719145689393963,10,bp,specific-treatment-effect-on-ko,down,Calr,TRUE
GO:0002690,positive regulation of leukocyte chemotaxis,10/729,70/15562,0.0014879747482904769,0.028435376307100114,0.024719145689393963,10,bp,specific-treatment-effect-on-ko,up,Nckap1l/Pla2g7/Cd74/Rac2/Gpsm3/C3ar1/Ccr2/C5ar1/Ano6,TRUE
GO:0002694,regulation of leukocyte activation,34/729,378/15562,2.1213128464517617e-4,0.0076659186258472385,0.006664056677457828,34,bp,specific-treatment-effect-on-ko,down,Ndfip1/Vamp7/Ceacam1,FALSE
GO:0002694,regulation of leukocyte activation,34/729,378/15562,2.1213128464517617e-4,0.0076659186258472385,0.006664056677457828,34,bp,specific-treatment-effect-on-ko,up,Mmp14/Axl/Cd44/Hmox1/Mertk/Abr/Syk/Nckap1l/Cd74/Adam8/Ptprc/Vcam1/Fgr/Coro1a/Pycard/Itgal/Il15/Fanca/Rac2/Vav3/Fancd2/Cd300a/H2-Aa/H2-DMa/Cd84/Vsig4/Ccr2/Lgals3/Nfam1/Fcer1g/H2-Ab1,FALSE
GO:0002695,negative regulation of leukocyte activation,16/729,132/15562,4.50087455596719e-4,0.012200452314784007,0.010605970358491302,16,bp,specific-treatment-effect-on-ko,down,Ndfip1/Ceacam1,TRUE
GO:0002695,negative regulation of leukocyte activation,16/729,132/15562,4.50087455596719e-4,0.012200452314784007,0.010605970358491302,16,bp,specific-treatment-effect-on-ko,up,Axl/Cd44/Hmox1/Mertk/Abr/Cd74/Adam8/Cd300a/H2-Aa/Cd84/Vsig4/Ccr2/Lgals3/H2-Ab1,TRUE
GO:0002696,positive regulation of leukocyte activation,21/729,233/15562,0.003180639976054888,0.04640200320622297,0.04033770698677018,21,bp,specific-treatment-effect-on-ko,down,Vamp7/Ceacam1,FALSE
GO:0002696,positive regulation of leukocyte activation,21/729,233/15562,0.003180639976054888,0.04640200320622297,0.04033770698677018,21,bp,specific-treatment-effect-on-ko,up,Mmp14/Axl/Syk/Nckap1l/Cd74/Adam8/Ptprc/Vcam1/Fgr/Coro1a/Pycard/Itgal/Il15/Vav3/H2-Aa/H2-DMa/Ccr2/Fcer1g/H2-Ab1,FALSE
GO:0002704,negative regulation of leukocyte mediated immunity,7/729,43/15562,0.003551768737046788,0.04926203188460316,0.0428239573818132,7,bp,specific-treatment-effect-on-ko,down,Ndfip1,TRUE
GO:0002704,negative regulation of leukocyte mediated immunity,7/729,43/15562,0.003551768737046788,0.04926203188460316,0.0428239573818132,7,bp,specific-treatment-effect-on-ko,up,Hmox1/Abr/Ptprc/Cd300a/Cd84/Ccr2,TRUE
GO:0002757,immune response-activating signal transduction,22/729,212/15562,4.048352094373139e-4,0.011237723290505434,0.009769060772574974,22,bp,specific-treatment-effect-on-ko,up,Lcp2/Cyba/Tnip1/Syk/Nckap1l/Adam8/Ptprc/Abl1/Vav3/Tlr13/Cd300a/C3ar1/Tlr7/Tlr1/C5ar1/Lgals3/Cd14/Ezr/Rab7b/Nfam1/Fcer1g/Cd300ld3,TRUE
