id,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj,mgi_symbol
ENSMUSG00000026822,1443.42529159056,5.26504916652173,6.97040945527157,0.5732350883345,9.18479917518486,4.12295913450303e-20,3.85290531119308e-17,Lcn2
ENSMUSG00000022893,102.113759916673,3.20522478136297,3.46186909264593,0.350058856506908,9.15624536212731,5.37343936205705e-20,4.7571907110085e-17,Adamts1
ENSMUSG00000049723,347.96316540002,5.05678173853193,6.36751851410183,0.554704343423773,9.11617476675993,7.78227084103142e-20,6.54527889084948e-17,Mmp12
ENSMUSG00000051439,114.389631220859,5.57987883160257,7.98440972893429,0.613652109883781,9.09290254483006,9.64296740882108e-20,7.72401689446568e-17,Cd14
ENSMUSG00000005087,47.1940779864281,5.39187728521931,7.94939875042872,0.604750718731505,8.91586751071423,4.84011949768945e-19,3.70071136684701e-16,Cd44
ENSMUSG00000021214,80.1133640749867,5.38428567495911,8.32058799441455,0.60781901060311,8.8583699769715,8.11928642681431e-19,5.93802247762798e-16,Akr1c18
ENSMUSG00000027962,121.945109593487,5.37938016360959,8.03326115954002,0.616867200457811,8.72048337084101,2.77016630705356e-18,1.86387869803792e-15,Vcam1
ENSMUSG00000033287,43.6599468050721,2.13060440920866,2.20298788505567,0.244229040649456,8.72379633291333,2.69026793066651e-18,1.86387869803792e-15,Kctd17
ENSMUSG00000026043,75.1481260124661,5.34002022070082,9.14651140401002,0.615468905446335,8.67634444802417,4.08693095824618e-18,2.64408714033304e-15,Col3a1
ENSMUSG00000026177,89.955338671035,5.28043331892827,7.62082721287514,0.613898110380356,8.60148162967409,7.86934995255449e-18,4.90260502044144e-15,Slc11a1
ENSMUSG00000015340,130.743361447873,5.21664980710255,7.47721737526211,0.606885094500638,8.59577843379883,8.27022374825663e-18,4.96833691676517e-15,Cybb
ENSMUSG00000025175,192.463808155542,-2.34869711268683,-2.47132135314707,0.273755458890843,-8.57954439412055,9.5249654314771e-18,5.52480839734056e-15,Fn3k
ENSMUSG00000063730,1875.99613294809,-2.88286836189568,-3.09777441231741,0.338895553314732,-8.50665738661482,1.79019538039077e-17,1.00376254978511e-14,Hsd3b2
ENSMUSG00000029272,34.1456167459122,5.09808140245763,7.31452320006679,0.61392893940644,8.3040252303248,1.006422563752e-16,5.29032310777262e-14,Sult1e1
ENSMUSG00000063146,35.3719790130729,3.98988245137422,4.74858010965646,0.480329475378143,8.30655343029523,9.85218764308113e-17,5.29032310777262e-14,Clip2
ENSMUSG00000090306,202.039973485047,-3.36727241516597,-4.26800463718216,0.406885720949923,-8.27572028653321,1.27681409646923e-16,6.50826967172995e-14,Adh6-ps1
ENSMUSG00000022488,69.2988736780128,5.32077158372273,8.9810537484909,0.643599787923033,8.26720530920845,1.37135683940892e-16,6.78458629285219e-14,Nckap1l
ENSMUSG00000071550,14.8026254419022,4.63683769353668,6.28742507180524,0.561829647282346,8.25310254801567,1.54334512178245e-16,7.41731665528648e-14,Cfap44
ENSMUSG00000064210,98.6626244534308,3.1205206188128,3.42388342676279,0.378358696263452,8.2475192182182,1.6171649780066e-16,7.55620335973583e-14,Ano6
ENSMUSG00000018008,52.2624084254918,5.26728940504693,8.55265222350624,0.639114279792173,8.24154548191248,1.70000285901611e-16,7.72858056527298e-14,Cyth4
ENSMUSG00000024621,442.5914771825,5.25814557854708,8.26838754246381,0.638362424523861,8.23692839137423,1.76688163372086e-16,7.82124104232068e-14,Csf1r
ENSMUSG00000021457,45.2956450582046,4.92278075698554,6.82149326256948,0.598862690174722,8.22021614929673,2.03136729446803e-16,8.54240731506169e-14,Syk
ENSMUSG00000027435,53.5238056407939,4.15777103125076,5.00929477600557,0.505767860277573,8.22071024633498,2.0230149700647e-16,8.54240731506169e-14,Cd93
ENSMUSG00000031659,34.2511134247795,4.96405038122405,7.08669592941653,0.607194228810164,8.17539124334469,2.94907342557043e-16,1.20991131930537e-13,Adcy7
ENSMUSG00000001095,50.0384160857996,-3.70917711249842,-4.58243415041273,0.454373883499521,-8.16327092554459,3.26072022536674e-16,1.30591845025938e-13,Slc13a2
ENSMUSG00000023913,95.3231231961762,5.16309633636155,7.80423088613153,0.637026243336809,8.10499785584456,5.27464473631925e-16,2.0633674211541e-13,Pla2g7
ENSMUSG00000057103,2349.80175315788,-2.30180512599781,-2.43140675763398,0.284146876685131,-8.10075814610657,5.46177358683697e-16,2.0880112160042e-13,Nat8f1
ENSMUSG00000035836,5906.06467909902,-2.12178227224629,-2.21835427920083,0.262313433100125,-8.08872899557684,6.02905489249996e-16,2.25366071881648e-13,Ugt2b1
ENSMUSG00000055730,5421.63195054624,-1.74934797470068,-1.80245125590461,0.216412515514871,-8.08339559539235,6.29878819119178e-16,2.30330252530515e-13,Ces2a
ENSMUSG00000032294,189.316731292857,4.76622091343377,6.34664547010819,0.590028095013808,8.07795586974927,6.58614304821685e-16,2.35713855774586e-13,Pkm
ENSMUSG00000000031,55.9804234698235,4.84196629571701,6.77680754534127,0.601945146653291,8.04386632675334,8.70474718386296e-16,3.05046984124498e-13,H19
ENSMUSG00000039457,305.289863807806,2.88798580125042,3.13934193341886,0.359324878203663,8.03725535422998,9.18730826218012e-16,3.09079424556264e-13,Ppl
ENSMUSG00000066154,90676.2607945616,-3.27293154407559,-3.71642234057267,0.407140663802055,-8.03882253742859,9.07058317771703e-16,3.09079424556264e-13,Mup3
ENSMUSG00000043418,41.6679255544084,-3.51039765484364,-4.18655080368536,0.438488068178132,-8.00568569500407,1.18802808511552e-15,3.91839616073101e-13,Lrit2
ENSMUSG00000063590,145.972592686351,-4.1005559281861,-5.37483978358217,0.513182607740508,-7.990442127882,1.34455673237294e-15,4.34938246062408e-13,Slc22a28
ENSMUSG00000030605,163.916950203265,3.30847447098736,3.72644543452512,0.416983568946704,7.93430417257095,2.11678729374023e-15,6.71820359773669e-13,Mfge8
ENSMUSG00000029675,18.4726314404186,4.73801664537996,6.82203762750289,0.60221591462581,7.86763771981009,3.6140032862737e-15,1.12576202367426e-12,Eln
ENSMUSG00000069662,71.9124499626675,4.45124184305798,5.76033948763769,0.566303844102282,7.86016533247129,3.83626765370042e-15,1.17327014914354e-12,Marcks
ENSMUSG00000028378,134.242051683347,2.25588244128212,2.37454455502693,0.287940171384232,7.83455267959758,4.70514775189134e-15,1.41330875597436e-12,Ptgr1
ENSMUSG00000026483,34.7768307740381,4.82615481700823,7.04679236794909,0.617082666899749,7.82092104653505,5.24382280483247e-15,1.54747970877346e-12,Fam129a
ENSMUSG00000026728,180.599546924717,4.77067807424151,6.67764776961203,0.610290702163133,7.81705842368592,5.40720114801069e-15,1.5681815605291e-12,Vim
ENSMUSG00000030830,93.3976696442319,4.41660266474793,5.69306063922783,0.566035397056681,7.8026969474237,6.05979515071442e-15,1.72765786830792e-12,Itgal
ENSMUSG00000067586,12.0751740413005,4.43169060279445,5.81856297929431,0.569308672717144,7.78433706559095,7.00796932828648e-15,1.94705850074532e-12,S1pr3
ENSMUSG00000073421,135.141846113666,4.8107392429705,6.77672790951559,0.618077908697901,7.78338648780578,7.06085063583999e-15,1.94705850074532e-12,H2-Ab1
ENSMUSG00000021460,534.002856080325,-1.30609172358431,-1.32929891619039,0.16802642763467,-7.77313272662125,7.65684369198396e-15,2.07735109262681e-12,Auh
ENSMUSG00000032816,15.2169426846099,4.70553242520176,6.68608748472601,0.605814963974708,7.76727665214655,8.01915685170933e-15,2.14111487940639e-12,Igdcc4
ENSMUSG00000028581,285.115980322806,5.09035395006929,9.49695559647307,0.656842193612803,7.74973654184883,9.20833973177604e-15,2.4202106660657e-12,Laptm5
ENSMUSG00000030409,178.855921372257,4.09471911871604,5.05241379961883,0.530198950870552,7.72298608285206,1.13635585462122e-14,2.9407141277821e-12,Dmpk
ENSMUSG00000052562,2343.30884851664,-1.71055547397704,-1.76519217670215,0.221661298826426,-7.71697848489334,1.19119749851441e-14,3.03592926098649e-12,Slc22a30
ENSMUSG00000004038,2326.75259425776,3.52438178139278,4.0835192942088,0.457930564737666,7.69632353195683,1.40036972505531e-14,3.51576405151573e-12,Gstm3
ENSMUSG00000033688,8889.71262734898,-1.01523655529734,-1.02581612236633,0.132421462411472,-7.666707018706,1.76468241532831e-14,4.36525336885845e-12,1300017J02Rik
ENSMUSG00000024053,42.9935847076242,4.86802145162078,7.72682079079257,0.635214601006638,7.66358557235039,1.80812699086357e-14,4.40789914685741e-12,Emilin2
ENSMUSG00000026355,122.596227693855,2.8520989859282,3.12225289412196,0.373434203603084,7.63748729604758,2.21501886578672e-14,5.3226903344855e-12,Mcm6
ENSMUSG00000023915,27.6541863073276,4.87777587051678,8.09882930198414,0.639486392692669,7.62764607074444,2.39078847987087e-14,5.66414831266309e-12,Tnfrsf21
ENSMUSG00000058099,34.0543068153654,4.92646481930421,8.45691267936355,0.64715055858317,7.61254819912371,2.68743922064149e-14,6.27852987922367e-12,Nfam1
ENSMUSG00000030536,99.4945647559139,3.30211500932635,3.74941923258967,0.435089168320798,7.58951325327329,3.21109430629408e-14,7.39915305837983e-12,Iqgap1
ENSMUSG00000044827,16.32338112825,4.91986456020614,8.79692292194034,0.648622616829162,7.58509560498716,3.3224199005071e-14,7.54118590509596e-12,Tlr1
ENSMUSG00000053063,58.8787616590309,4.60028059986815,6.43689603428843,0.606613505851925,7.58354463837321,3.3623978531728e-14,7.54118590509596e-12,Clec12a
ENSMUSG00000025351,281.862878502375,3.7227137492069,4.43968227784703,0.495898870226252,7.50700187622614,6.04968607924853e-14,1.31662502436664e-11,Cd63
ENSMUSG00000026395,55.2399356291835,4.84756591040346,7.67245700944016,0.645842324375647,7.50580401352564,6.10527031095641e-14,1.31662502436664e-11,Ptprc
ENSMUSG00000094222,39.3108946331751,-3.6361862494094,-4.52388970417447,0.484405601739252,-7.50649091660732,6.07333494385521e-14,1.31662502436664e-11,Mup-ps6
ENSMUSG00000041801,36.5929902954957,3.73029945154822,4.57518495184574,0.497154367743263,7.50330218053036,6.22298684074882e-14,1.32502356516754e-11,Phlda3
ENSMUSG00000030849,498.035371565692,-2.89705859495517,-3.21203299319528,0.38648939675425,-7.49582943098766,6.58804177802001e-14,1.38521813435093e-11,Fgfr2
ENSMUSG00000028712,312.337324707594,3.62881215760696,4.31491767188014,0.484719989862741,7.48640913001038,7.07835123717245e-14,1.45201153854241e-11,Cyp4a31
ENSMUSG00000052336,23.3350434149781,4.34049321517346,5.72101760043405,0.579668078878676,7.48789414723305,6.99874347933383e-14,1.45201153854241e-11,Cx3cr1
ENSMUSG00000030789,32.4828301681,4.92774887052333,9.8418694062855,0.660538153105055,7.46020324088622,8.63891185885272e-14,1.75078477563568e-11,Itgax
ENSMUSG00000001763,277.983171857127,-1.48827552065633,-1.52427217119714,0.200233528427237,-7.43269887089445,1.06403951055207e-13,2.1056716008231e-11,Tspan33
ENSMUSG00000031207,129.809684167449,4.27439545520652,5.61537199025485,0.575052912130879,7.43304722928468,1.06123987074366e-13,2.1056716008231e-11,Msn
ENSMUSG00000028480,14.101272019519,4.60691478523358,7.10566534426814,0.62286936221326,7.39627771843472,1.40054938206024e-13,2.73937687856224e-11,Glipr2
ENSMUSG00000029086,33.2785855086826,4.77287656381618,8.36748054709398,0.64719752982456,7.37468291189244,1.64736662138876e-13,3.18509815383682e-11,Prom1
ENSMUSG00000002870,53.5822074754884,2.82870423704339,3.11798195038446,0.385468300971942,7.3383576027158,2.16230796482669e-13,4.13320253140338e-11,Mcm2
ENSMUSG00000041698,4051.20360619088,-2.99469823349871,-3.38152733623324,0.408192747789304,-7.33648074278005,2.19283347358217e-13,4.1444552650703e-11,Slco1a1
ENSMUSG00000004730,135.544376286882,4.80014641077984,8.24301276156815,0.655257708556582,7.32558556442429,2.37857805359625e-13,4.44556238217139e-11,Adgre1
ENSMUSG00000039519,3505.43035033281,-3.34506911045455,-3.89488108379415,0.45676782150945,-7.32334668278584,2.41861890935792e-13,4.47072403014391e-11,Cyp7b1
ENSMUSG00000013076,27.5170112023035,3.27621120743044,3.80476650406731,0.448210101658648,7.30954343801374,2.68051592960874e-13,4.85090883868355e-11,Amotl1
ENSMUSG00000033059,207.174390848762,3.85881032156098,4.77940409310717,0.527919271767678,7.30947045869378,2.68197207061156e-13,4.85090883868355e-11,Pygb
ENSMUSG00000026832,29.2093200630961,4.73674568240698,7.79591765312185,0.652118303962883,7.2636293961112,3.76839602269813e-13,6.74342441466013e-11,Cytip
ENSMUSG00000034118,341.745815049641,-1.29353124746684,-1.31753954546824,0.178195035429696,-7.25907567709532,3.89744390082196e-13,6.90093724797118e-11,Tpst1
ENSMUSG00000022033,48.8435655203035,4.53060168159503,7.66839968551229,0.625600314766739,7.24200671683534,4.4209394928571e-13,7.74631491764056e-11,Pbk
ENSMUSG00000015890,3581.80740789213,-1.59929442304755,-1.65022313338594,0.221010542611671,-7.23628114816951,4.61154854971978e-13,7.9969956860656e-11,Amdhd1
ENSMUSG00000000290,75.9821188971311,4.66831741703973,7.12270192885338,0.645259883389627,7.23478638175444,4.66262457199395e-13,8.00306203321533e-11,Itgb2
ENSMUSG00000056515,27.1111159353111,4.21088245565661,5.69371292661234,0.58234978582909,7.23084743589557,4.79989335856504e-13,8.15545517014368e-11,Rab31
ENSMUSG00000068744,26.7487100863669,3.5350595599406,4.24134344556448,0.489186933037701,7.22639817459751,4.95972186131834e-13,8.34274814292357e-11,Psrc1
ENSMUSG00000022150,73.2128917919307,3.99143457078945,5.08165362038179,0.552564007957332,7.22347911429233,5.06740850660231e-13,8.43949291975817e-11,Dab2
ENSMUSG00000025203,67.7895773904635,4.0943656561829,5.40383254827205,0.567637206835667,7.21299732800679,5.47334892145326e-13,9.02619629487895e-11,Scd2
ENSMUSG00000003283,35.9032909175297,4.71546421987395,9.19329566429875,0.654567680294578,7.20393683011026,5.84984755782896e-13,9.55342580293601e-11,Hck
ENSMUSG00000040990,49.4717677770083,4.34025329426773,6.0172855027254,0.603045292126716,7.19722606400138,6.14498371470964e-13,9.93892029472412e-11,Sh3kbp1
ENSMUSG00000040618,122.490048225546,1.87299028537027,1.95219816340248,0.260359599427469,7.19385914515532,6.29851743047098e-13,1.00902249236145e-10,Pck2
ENSMUSG00000068220,178.511654239973,3.16593428308745,3.62993321872557,0.441003107421748,7.17893871904116,7.02546250369614e-13,1.1148613657988e-10,Lgals1
ENSMUSG00000005410,74.3908807800587,3.17051952928783,3.62748128249318,0.442402467771036,7.16659548772844,7.68857786187392e-13,1.2086875534073e-10,Mcm5
ENSMUSG00000048612,28.9042494569955,4.64646106012645,8.22438464455588,0.649021575937155,7.15917811117017,8.1162179631214e-13,1.26410094775616e-10,Myof
ENSMUSG00000090698,16.927759186074,4.57199111807033,7.97256855058741,0.639953359137026,7.14425676933025,9.04841235937627e-13,1.39636095685384e-10,Apold1
ENSMUSG00000002602,205.7108087428,4.70909900280176,9.52893370469145,0.659717880238258,7.13804967829743,9.4664421860391e-13,1.44759112737603e-10,Axl
ENSMUSG00000025154,60.3679835444121,4.04607153887745,5.33028363101172,0.567464015086862,7.13009359414291,1.00300701142007e-12,1.51518591654341e-10,Arhgap19
ENSMUSG00000049804,29.6650141665159,4.32982502080092,6.29779290559899,0.607328867718599,7.12929230099945,1.00886286578005e-12,1.51518591654341e-10,Armcx4
ENSMUSG00000037852,20.37015181838,4.33945918482078,6.41888602786536,0.609922563832327,7.11477069737287,1.1209904900246e-12,1.66141720371105e-10,Cpe
ENSMUSG00000062210,23.0538745981328,3.98996854630706,5.12299331116486,0.560849037282096,7.11415778770462,1.12598276691671e-12,1.66141720371105e-10,Tnfaip8
ENSMUSG00000027490,63.6655105863955,1.74824219634193,1.81425027354779,0.246750418158903,7.08506275039458,1.389813120499e-12,2.03287360868815e-10,E2f1
ENSMUSG00000019978,85.3367974962685,2.98878223476154,3.36895064190979,0.422772057551587,7.06948858463013,1.55505723711275e-12,2.25496705047186e-10,Epb41l2
ENSMUSG00000033220,51.1892682838325,4.34807465183802,6.12007023033484,0.61525551739598,7.0671038761926,1.58200532737569e-12,2.27443688989628e-10,Rac2
ENSMUSG00000025265,42.8695108920377,3.11050663277293,3.56168562780603,0.440325822441337,7.0641022493913,1.61657681265693e-12,2.30444394624595e-10,Fgd1
ENSMUSG00000033777,21.6662687741503,4.62672241025913,8.49499464630258,0.655788273337462,7.0552076003321,1.7234322415913e-12,2.43612216267287e-10,Tlr13
ENSMUSG00000038608,21.355721668362,4.52203623504976,7.16293002580891,0.641086968720471,7.05370169054469,1.74219673478793e-12,2.44212427298898e-10,Dock10
ENSMUSG00000034652,122.389099537723,4.11661045527743,5.38682064172766,0.583891663184589,7.05029839409785,1.78534514127834e-12,2.48192484474735e-10,Cd300a
ENSMUSG00000003541,52.0470135005661,4.14509173153799,5.43494739039455,0.589340393693467,7.03344243139385,2.01499135077159e-12,2.74969155041089e-10,Ier3
ENSMUSG00000031103,16.5289399803844,4.37616555123755,7.14405442925721,0.622267304498106,7.03261366876278,2.02700048897777e-12,2.74969155041089e-10,Elf4
ENSMUSG00000058818,67.2954805556433,4.29648309874643,5.96373989226233,0.610809883447727,7.03407592964091,2.00585876909839e-12,2.74969155041089e-10,Pirb
ENSMUSG00000029084,63.1357544017882,3.87842807389895,4.92385629818517,0.551722693159424,7.02966929217511,2.07023629998126e-12,2.78587558415878e-10,Cd38
ENSMUSG00000086136,21.854116763482,-4.02304368865738,-6.50811209458524,0.574094292618526,-7.00763574970881,2.4237881451755e-12,3.23575717380929e-10,Gm12718
ENSMUSG00000022180,42.648907292918,4.51280600140876,7.08437914869904,0.644368429594952,7.00345608838331,2.49724205757777e-12,3.30756761027682e-10,Slc7a8
ENSMUSG00000054263,4488.75302061083,-1.87048876001985,-1.9555309872235,0.267303275887083,-6.99762752181908,2.60333081019866e-12,3.42114277799622e-10,Lifr
ENSMUSG00000097691,45.0194979976436,-3.52855766500198,-4.90085324628851,0.505405949320789,-6.98163064709465,2.91773392321351e-12,3.80458932731584e-10,9030616G12Rik
ENSMUSG00000041044,139.388513607054,-2.35162358091193,-2.55638736859003,0.337245806790673,-6.97302541220793,3.101965657366e-12,4.01370494788873e-10,Lrit1
ENSMUSG00000039959,31.851543650205,4.19903878022751,5.82554961378728,0.602749757013075,6.96647112897373,3.24989551249368e-12,4.17301468821803e-10,Hip1
ENSMUSG00000031633,60.3040329358849,3.25201997652164,3.7782591233037,0.467163686858682,6.96120025592952,3.37385774942817e-12,4.29936827296449e-10,Slc25a4
ENSMUSG00000034947,100.098619908203,2.98208238544459,3.37897184988038,0.428569925065228,6.95821664338842,3.44607011754511e-12,4.32584667516614e-10,Tmem106a
ENSMUSG00000060317,386.235622181305,3.56036807654575,4.38264273098195,0.511656155390594,6.95851704124971,3.43873151888049e-12,4.32584667516614e-10,Acnat2
ENSMUSG00000032366,431.371647877801,1.33239400249089,1.36217942161761,0.191687199469051,6.95087625142132,3.63024213486001e-12,4.52328170003557e-10,Tpm1
ENSMUSG00000049103,19.5938723007143,4.3856063451928,7.0066693371789,0.632373794561207,6.93514877262727,4.05793882689176e-12,5.01901389758429e-10,Ccr2
ENSMUSG00000020914,117.316638438462,4.13835236083002,5.98267754655159,0.597047394310732,6.9313632389395,4.16804282155174e-12,5.11756556943955e-10,Top2a
ENSMUSG00000027907,43.4776678749685,3.59612876961753,4.47377055573104,0.519211005924083,6.92614125776707,4.3247464302676e-12,5.27148983358922e-10,S100a11
ENSMUSG00000048779,19.428431917369,4.56966882104554,9.09949702824455,0.660586921849419,6.91758899533163,4.59394793063547e-12,5.52111723250414e-10,P2ry6
ENSMUSG00000058254,173.136888634965,3.34505762017283,3.98969377922853,0.483560978135875,6.91755077729393,4.59518704328268e-12,5.52111723250414e-10,Tspan7
ENSMUSG00000027323,50.7013334233517,3.7923757799409,4.90790177313972,0.548687532647363,6.91172216296416,4.78804936246458e-12,5.71204101602956e-10,Rad51
ENSMUSG00000025347,6314.77293991828,-1.44628761284403,-1.48710855743495,0.209487578825703,-6.90393015639064,5.05831767930302e-12,5.96041428587005e-10,Mettl7b
ENSMUSG00000042029,41.3840795617598,3.30456184307585,3.90303894375906,0.47866647696123,6.90368346673147,5.06711398180499e-12,5.96041428587005e-10,Ncapg2
ENSMUSG00000043336,24.5844067531515,4.29749744026212,6.3244407297514,0.623036385570946,6.89766687755151,5.28635281103024e-12,6.1751208773847e-10,Filip1l
ENSMUSG00000029661,37.297667718906,4.13564139624246,6.07720700781028,0.601294270723707,6.87789922106672,6.07416144057475e-12,7.04644617875226e-10,Col1a2
ENSMUSG00000074373,702.596461012921,2.84208780853239,3.19397722497881,0.414045593373094,6.86419045153658,6.68693701352818e-12,7.70417585647654e-10,Gm10680
ENSMUSG00000060560,44.3658892166276,-3.8276709439635,-5.37752759811648,0.558301363652724,-6.85592261305024,7.08537275847355e-12,8.10769082791045e-10,Ces4a
ENSMUSG00000027322,46.5585679499764,4.27295882563324,6.45138954673155,0.624429982037369,6.84297511098293,7.75651323834047e-12,8.8156965663598e-10,Siglec1
ENSMUSG00000036944,35.7763473887099,2.6349704912367,2.8897507890504,0.385284931630045,6.83901776300669,7.97379992552205e-12,9.00183144612123e-10,Tmem71
ENSMUSG00000056708,156.976021335193,2.81045731056616,3.14935385039028,0.411456085454905,6.83051584340751,8.46098339469026e-12,9.48814677880565e-10,Ier5
ENSMUSG00000020312,15.5365050816608,3.41542070306834,4.04377514936845,0.500211994830129,6.82794642745064,8.61387389574673e-12,9.5956273377719e-10,Shc2
ENSMUSG00000022831,59.1048392697596,3.9252114792355,5.16209137177516,0.576812069689315,6.80500926644915,1.01042732826018e-11,1.10479000207723e-09,Hcls1
ENSMUSG00000032548,1205.31080211208,-1.26688101529995,-1.29472465140239,0.186172911746476,-6.80486222950169,1.01145984376609e-11,1.10479000207723e-09,Slco2a1
ENSMUSG00000038576,170.983813925977,-2.54020833656879,-2.79852888417981,0.373248324848208,-6.80567913493472,1.00573646421678e-11,1.10479000207723e-09,Susd4
ENSMUSG00000046841,14.6067518472387,4.25550773154239,6.94262580606957,0.625851351149412,6.79955028255017,1.04946232086402e-11,1.13890359350023e-09,Ckap4
ENSMUSG00000037731,23.2452623774684,4.44772096830356,7.86005010722738,0.655836980922073,6.78174774781729,1.18730653290855e-11,1.28023610192658e-09,Themis2
ENSMUSG00000017446,43.6356545201901,3.71127577514102,4.76781461508471,0.548294261079372,6.76876640626331,1.2988504927524e-11,1.39159007252153e-09,C1qtnf1
ENSMUSG00000023505,311.045087190211,4.07179621456496,5.93488373196472,0.601753093997116,6.76655634210079,1.31883695382921e-11,1.40406053166843e-09,Cdca3
ENSMUSG00000040552,36.2636686405445,4.37508933308597,6.87946244251833,0.647548315366527,6.75639057235377,1.41471736773604e-11,1.49666420394263e-09,C3ar1
ENSMUSG00000032915,27.2887335168729,4.41967672265314,8.0253288865236,0.654386872551322,6.75392020842611,1.43902910683132e-11,1.51286928787561e-09,Adgre4
ENSMUSG00000022514,1848.82961967066,-1.69000199410395,-1.75929338363479,0.251073063241321,-6.73111632242119,1.68366293298948e-11,1.75906175129292e-09,Il1rap
ENSMUSG00000022895,396.660697998395,2.17700570279713,2.32990275216548,0.323649221018426,6.72643578732168,1.73869323220741e-11,1.80534313944203e-09,Ets2
ENSMUSG00000034595,33.0066545680766,4.0220078611743,5.41337326665945,0.598225047535706,6.72323547424557,1.7773300269201e-11,1.83413916459037e-09,Ppp1r18
ENSMUSG00000078674,3747.80976468258,-3.22002527103385,-3.91201987601998,0.480007920627665,-6.70827528600632,1.96938147268759e-11,2.01993693610231e-09,Mup18
ENSMUSG00000023886,111.267637342701,3.11372058630525,3.63824707253391,0.465595351921885,6.6876109768975,2.26843179492212e-11,2.31256310438697e-09,Smoc2
ENSMUSG00000025268,88.683409136576,1.91518395543889,2.01434284493776,0.286452402014195,6.6858715164273,2.29554364546842e-11,2.32610479882074e-09,Maged2
ENSMUSG00000054191,35.8871324745738,-2.46910289194191,-2.78810938881606,0.369560731848273,-6.68118303477011,2.37020966043816e-11,2.38738303582218e-09,Klf1
ENSMUSG00000015947,26.7536747960747,4.39102777214239,9.5452338229398,0.660362125947613,6.64942400480843,2.9424222334171e-11,2.94381003903745e-09,Fcgr1
ENSMUSG00000017716,205.277846508416,3.88106260779039,5.3738128187477,0.58373563505789,6.64866486591229,2.95763567324968e-11,2.94381003903745e-09,Birc5
ENSMUSG00000021594,1579.56691722269,-1.78039950311244,-1.86126585714593,0.267909790201629,-6.64551863436012,3.02151230013259e-11,2.97221394155148e-09,Srd5a1
ENSMUSG00000072664,1070.38341733303,-1.99720147609428,-2.12706868865273,0.300526362427777,-6.64567813605454,3.01824176037825e-11,2.97221394155148e-09,Ugt3a1
ENSMUSG00000024965,53.0952339001025,3.99716562959524,5.46084050301649,0.601593997435521,6.64429107776072,3.04679935996795e-11,2.97966349035005e-09,Fermt3
ENSMUSG00000029910,128.909820491929,3.44568010316083,4.26147826806505,0.519252890039185,6.63584193609555,3.22655458941771e-11,3.13721819356042e-09,Mad2l1
