id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,mgi_symbol
ENSMUSG00000049866,32.8545249560858,4.1015262195226,0.513108559586733,7.99348625722799,1.31175509541711e-15,1.83912330247708e-13,Arl4c
ENSMUSG00000034595,33.0066545680766,3.83924907159192,0.483349258755597,7.94301222572727,1.97329486891422e-15,2.72235760115406e-13,Ppp1r18
ENSMUSG00000040990,49.4717677770083,3.80584683953412,0.487810613350801,7.80189429129376,6.09847231265798e-15,7.96728447210506e-13,Sh3kbp1
ENSMUSG00000037731,23.2452623774684,4.13457794789005,0.531920954019658,7.77291798084955,7.66984075192898e-15,9.72547086522171e-13,Themis2
ENSMUSG00000004707,18.5859718278568,4.15192795783565,0.535828675390308,7.74861098057378,9.29031544236022e-15,1.16095282466306e-12,Ly9
ENSMUSG00000002602,205.7108087428,4.17719707048112,0.539267020069512,7.74606440783766,9.47844460201829e-15,1.17594084289069e-12,Axl
ENSMUSG00000024737,127.747940503256,4.12868726407417,0.535058407701576,7.71633003919997,1.19727046655515e-14,1.47478065683882e-12,Slc15a3
ENSMUSG00000003283,35.9032909175297,4.08349702127433,0.531077458696957,7.68907991556171,1.48196879098526e-14,1.81252140429368e-12,Hck
ENSMUSG00000015947,26.7536747960747,4.11308821471907,0.539225907348865,7.6277644650668,2.38859449021978e-14,2.8021300669279e-12,Fcgr1
ENSMUSG00000048612,28.9042494569955,3.9729885397779,0.5241438982847,7.57995762762821,3.45667834576783e-14,3.87080636836145e-12,Myof
ENSMUSG00000026786,19.944224365569,3.84393449196027,0.508355864464362,7.56150319227752,3.98437638026607e-14,4.43294004372183e-12,Apbb1ip
ENSMUSG00000052160,75.2078305871641,3.51291999381414,0.464675528735623,7.55994188756349,4.03249478881003e-14,4.45771619442494e-12,Pld4
ENSMUSG00000032122,32.0361553528029,3.39627513768888,0.450518035401415,7.53859972478743,4.75044633290697e-14,5.15229226484155e-12,Slc37a2
ENSMUSG00000024965,53.0952339001025,3.67749204314768,0.489436284952423,7.51372988928511,5.74660921097246e-14,6.19376724020126e-12,Fermt3
ENSMUSG00000022831,59.1048392697596,3.46906816747761,0.468894448368884,7.3983988924272,1.37836280142029e-13,1.3819689831682e-11,Hcls1
ENSMUSG00000049103,19.5938723007143,3.70822231094293,0.504390769445686,7.35188376864665,1.95432720838574e-13,1.92584986906355e-11,Ccr2
ENSMUSG00000035004,32.1580915242008,3.81319128223986,0.519496517007369,7.34016717610788,2.13327223945077e-13,2.05742321895933e-11,Igsf6
ENSMUSG00000069607,10.7092383030464,3.93937911789869,0.536698455860058,7.34002320089749,2.1355683165771e-13,2.05742321895933e-11,Cd300ld3
ENSMUSG00000002603,65.7563613496997,3.58270547187375,0.48836467014043,7.33612746975234,2.19862631020818e-13,2.09476854804089e-11,Tgfb1
ENSMUSG00000056737,46.0887543363746,3.93609614906401,0.537284025799339,7.32591322291431,2.37277299563127e-13,2.23598198413449e-11,Capg
ENSMUSG00000030844,15.3997532483327,3.91029910995128,0.539191251826022,7.25215607024166,4.10188828684661e-13,3.74270177283967e-11,Rgs10
ENSMUSG00000048865,28.2451126199637,3.77162145830171,0.523296649609776,7.20742519776157,5.70197435885862e-13,5.12138269888109e-11,Arhgap30
ENSMUSG00000037280,12.1383779409399,3.85857255871168,0.536151924295764,7.19678953643581,6.16468040994406e-13,5.50828568235675e-11,Galnt6
ENSMUSG00000051506,25.1914098459692,3.70311466382725,0.515869465205702,7.17839475602736,7.05346555253202e-13,6.23779556171358e-11,Wdfy4
ENSMUSG00000030786,24.9396132490617,3.77986597954283,0.527875058288763,7.16053149356251,8.03648642391116e-13,7.03498519697197e-11,Itgam
ENSMUSG00000059326,55.1135105216065,3.09451406905574,0.436594149946242,7.08785051159473,1.36210984249131e-12,1.15145020753738e-10,Csf2ra
ENSMUSG00000043832,15.5193799089333,3.77163137229386,0.538656864817537,7.00191832433335,2.52481265480835e-12,1.98814585535023e-10,Clec4a3
ENSMUSG00000035891,48.7739002564363,3.53400449860961,0.504961339243972,6.99856449188906,2.5859832180117e-12,2.02705820884599e-10,Cerk
ENSMUSG00000034774,61.093829026147,-3.28658466672826,0.472526838917943,-6.95533966759294,3.51713580524715e-12,2.660219603574e-10,Dsg1c
ENSMUSG00000031709,14.0089945767851,3.68838005137513,0.533703104538883,6.91092110952187,4.81516796734243e-12,3.59470006912642e-10,Tbc1d9
ENSMUSG00000049130,20.0877364016538,3.53989764277269,0.514785682821309,6.87644928928891,6.13627643749463e-12,4.52222594720491e-10,C5ar1
ENSMUSG00000004113,14.2314972952261,3.44491391366688,0.503609653801651,6.84044455395543,7.89477997829135e-12,5.69646362868763e-10,Cacna1b
ENSMUSG00000024300,36.8474200442756,3.6620684297391,0.539553613675055,6.78721879888024,1.14315776876205e-11,7.73088459698098e-10,Myo1f
ENSMUSG00000048163,25.8126090474475,3.51878217412471,0.527534442666861,6.67024157955659,2.5538268998766e-11,1.63720241220713e-09,Selplg
ENSMUSG00000004952,30.8925923747937,3.48876098017138,0.526646719658588,6.62448060520163,3.48471264890975e-11,2.1987331405558e-09,Rasa4
ENSMUSG00000078780,10.5697171096914,3.51990408135495,0.53679647709543,6.55724139696467,5.48122477300887e-11,3.29350944984453e-09,Gm5150
ENSMUSG00000036834,5.33705223783829,3.22820098102059,0.498848048695249,6.47131123287751,9.71560801806329e-11,5.58485534238338e-09,Plch1
ENSMUSG00000022439,14.0530114606732,3.43303039717772,0.538897614422216,6.37046872226086,1.88451373303005e-10,1.03498214414341e-08,Parvg
ENSMUSG00000074677,11.418891146695,3.35334316782547,0.529622129863447,6.33157675773492,2.42668394373411e-10,1.30368114048893e-08,Sirpb1c
ENSMUSG00000013707,13.568959961703,3.39672226182698,0.539405448127683,6.29715972209264,3.03148874681145e-10,1.57939647851249e-08,Tnfaip8l2
ENSMUSG00000098112,45.0281830480822,3.23364271181248,0.524859375959088,6.16096969955728,7.23008262778235e-10,3.43478718777153e-08,Bin2
ENSMUSG00000028859,22.1516783154248,3.29410955744246,0.537331734738095,6.1304950824244,8.76060252254418e-10,4.07214529653031e-08,Csf3r
ENSMUSG00000052688,11.7377210308562,3.22270448373449,0.538022091596275,5.98991107256013,2.09955807149861e-09,8.78807741334795e-08,Rab7b
