rowname,wt-ccl4-1,wt-ccl4-2,wt-ccl4-3,wt-ccl4-4,wt-ccl4-5,wt-untreated-1,wt-untreated-2,wt-untreated-3,wt-untreated-4,wt-untreated-5,yaptaz-ccl4-1,yaptaz-ccl4-2,yaptaz-ccl4-3,yaptaz-untreated-1,yaptaz-untreated-2,yaptaz-untreated-3,yaptaz-untreated-4,mgi_symbol
ENSMUSG00000021376,55.122259,107.51558299999999,80.19814000000001,105.378532,64.52140599999998,67.315083,62.44919699999999,67.74161000000001,50.066781000000006,27.067210000000003,84.770669,82.54330999999999,37.287316,46.715656,35.093576,63.815002,65.19364399999999,Tpmt
ENSMUSG00000021377,22.940535,34.341260000000005,32.110707,30.039770000000004,21.184106000000003,17.793544,15.636078999999999,21.22054,12.9652,14.262751000000002,27.80898,57.039860000000004,21.11742,27.80429,16.380209999999998,24.632758999999997,27.844649999999998,Dek
ENSMUSG00000021379,0.540295,0.433157,0.528956,0.482912,0.519654,0.0,0.0402695,0.099057,0.0,0.0558019,0.959102,0.581934,1.49676,2.8657,0.114996,0.164252,0.200669,Id4
ENSMUSG00000021384,0.0689902,0.0,0.0,0.0,0.3831284,0.0,0.0,0.0,0.0,0.0,0.0709295,0.238043,1.3923269999999999,0.0452845,0.0,0.0,0.0703526,Susd3
ENSMUSG00000021385,2.64222,3.02972,3.48737,3.30431,4.08021,1.6533,1.98858,1.93977,1.72481,1.54103,2.88805,4.7791,1.2766,2.95736,1.63347,2.48766,1.78691,Ippk
ENSMUSG00000021388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346576,Aspn
ENSMUSG00000021390,0.0309213,0.0343709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317905,0.0,0.15635,0.0,0.0238945,0.0398853,0.0,Ogn
ENSMUSG00000021391,0.716586,1.15014,1.13483,0.652318,0.837708,0.516567,0.259119,0.42722,0.253558,1.25945,1.71794,4.47768,1.21734,0.104931,0.123532,0.309811,0.568531,Cenpp
ENSMUSG00000021392,2.55105,2.91468,5.04504,3.979,5.95817,2.20278,2.14562,1.71157,1.32462,1.29769,3.0066,4.05637,0.891009,2.51283,2.28722,2.24007,1.5002,Nol8
ENSMUSG00000021395,16.275,14.5562,17.5665,14.3042,19.3325,9.06919,8.12404,11.1212,11.057,7.84122,14.7386,25.7901,5.13981,28.7878,8.98344,14.4245,14.1536,Spin1
ENSMUSG00000021396,0.0,0.0,0.0888833,0.0,0.0,0.0812194,0.0610608,0.0503995,0.0,0.0,0.0,0.0,0.0,0.0981721,0.0580752,0.14517,0.0,Nxnl2
ENSMUSG00000021400,15.606,17.3143,18.0237,16.3578,15.6314,8.78297,7.4882,14.4249,14.3004,6.90503,20.4039,18.4123,7.20782,23.2644,8.3735,14.6573,18.0066,Wrnip1
ENSMUSG00000021403,0.0239112,0.0,0.0280285,0.0,0.0338464,0.0,0.0192549,0.0,0.0,0.0,0.0,0.0378241,0.0178505,0.0,0.0183134,0.0,0.024167,Serpinb9b
ENSMUSG00000021408,8.687072,8.6342,10.324622,9.44238,13.42878,6.019474000000001,4.953035,5.686578,4.9723299999999995,3.6638390000000003,12.659858,12.127903,4.925765,8.958651399999999,4.9734368,6.550381,7.539179999999999,Ripk1
ENSMUSG00000021411,36.27036,48.498079999999995,33.43832,30.993529999999996,32.63032,20.892082000000002,15.35881,26.894123,34.48446,18.156049999999997,41.675575,58.89654000000001,18.07387,36.93043,11.812,29.35264,39.116550000000004,Pxdc1
ENSMUSG00000021413,7.45751,7.3373100000000004,13.4252,5.0921,9.02789,7.98679,5.70426,4.32533,3.59219,1.95272,9.68749,9.97745,3.71992,7.58505,3.32275,5.62833,7.51914,Prpf4b
ENSMUSG00000021414,0.0,0.0374945,0.0389864,0.0,0.0216871,0.0839908,0.0533004,0.0,0.026208,0.0324543,0.0,0.0244165,0.0477929,0.0216375,0.0254732,0.0848295,0.0,Fam217a
ENSMUSG00000021416,0.0,0.40724,0.0680112,0.0559882,0.136958,0.150047,0.0,0.0,0.0,0.356763,0.0,0.444997,0.0829133,0.0,0.0,0.0765545,0.0,Eci3
ENSMUSG00000021417,204.91341000000003,258.30591000000004,270.65694999999994,214.666541,239.96664,179.50653,118.38787099999999,142.75561,106.63087999999999,114.604528,146.98085,148.32162099999996,75.907244,181.38652000000002,72.21629899999999,126.19331400000002,150.75427,Eci2
ENSMUSG00000021418,3.256167,3.3067770000000003,7.411937,13.696152999999999,6.322572,6.630419,9.127375999999998,6.104504,3.0168049999999997,2.4617435000000003,3.6726900000000002,5.125323,4.076766,11.385559,10.190522,6.778748,3.1844200000000003,Rpp40
ENSMUSG00000021420,11.1282,14.769,11.0589,18.29414,11.8753,12.0665,9.36539,10.7323,9.91256,9.88725,11.0966,12.4602,6.88704,16.8457,12.11588,11.6271,13.4732,Fars2
ENSMUSG00000021423,0.189916,0.600677,0.343926,1.5479,0.307361,0.0,0.105926,0.0,0.0,0.104067,2.17692,4.54182,39.3695,0.0,0.0,0.117352,0.092608,Ly86
ENSMUSG00000021427,13.1177,12.645,13.6388,9.58761,12.1564,5.47791,5.42657,5.90638,7.60689,6.06069,14.1387,27.5335,6.40177,10.0575,10.4215,8.86366,7.48049,Ssr1
ENSMUSG00000021428,1.66171,1.69058,2.35979,1.68459,2.55681,1.3089,1.57889,1.11437,1.27635,0.849931,2.2585,3.10802,2.0312,1.60828,1.56697,1.75237,1.89554,Riok1
ENSMUSG00000021431,10.28323,14.158450000000002,15.52825,12.703209999999999,13.55244,8.3811,8.44233,7.49498,7.21125,4.37219,10.35294,9.59596,6.78032,16.14425,7.69266,8.964179999999999,13.5449,Snrnp48
ENSMUSG00000021432,5.64679,5.50357,4.49863,5.59906,4.03802,2.034193,2.760275,3.21062,3.67619,1.59928,4.603984,5.06142,3.93497,3.73336,2.75106,3.97824,4.08935,Slc35b3
ENSMUSG00000021439,0.0,0.0,0.109938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193689,Ctsq
ENSMUSG00000021451,0.0,0.9872299,2.11215,0.0140646,3.0769498,2.4594,1.85136,0.595368,0.5729639,0.0,0.86349,1.635305,4.3377300000000005,2.71218,1.2221,0.6268625999999999,1.2368635000000001,Sema4d
ENSMUSG00000021453,42.214330000000004,25.198883000000002,26.29233,34.91655,129.1992,87.7799,31.16638,19.353379999999998,123.30857,7.81507,284.6943,16.27349,54.80005,8.05744,19.09785,46.7851,173.18720000000002,Gadd45g
ENSMUSG00000021456,0.446474,0.213097,0.530287,0.157082,0.377538,0.0695198,0.052265,0.0858518,0.0,0.0948413,0.26258,0.23635,0.232466,0.0422243,0.197361,0.124258,0.0,Fbp2
ENSMUSG00000021457,0.102021,0.145757,0.0779278,0.193374,0.11398649999999999,0.0159024,0.0237673,0.0293775,0.1284316,0.0216717,0.6699961000000001,1.3095297000000001,5.6476421000000006,0.0287543,0.0233887,0.0189919,0.0149895,Syk
ENSMUSG00000021458,3.2739118,4.139722,2.7625001,4.7686376,3.3365890000000005,5.1081113,3.915553,2.363731,1.805162,1.746146,4.2065369,3.5048111000000004,3.486491,3.2834830000000004,1.8806362,3.2245022999999997,3.6175420000000003,2010111I01Rik
ENSMUSG00000021460,29.888015,48.391542,33.145216000000005,44.112603,34.90475699999999,30.21784,28.302565000000005,27.465918799999994,30.059636999999995,15.812267,22.3164455,20.913268999999996,11.341330000000001,40.390055999999994,30.512209000000002,31.186584999999997,34.243173999999996,Auh
ENSMUSG00000021461,1.2742390000000001,2.9851409999999996,4.256504400000001,1.774778,2.1196855,1.9590420000000002,2.4488673000000003,1.1928041999999999,2.5915538,2.6920830000000002,1.3049248,5.3100434,2.7794695000000003,1.8244882999999998,1.185362,2.4158560000000002,4.7634240000000005,Fancc
ENSMUSG00000021466,5.11318,4.9077,5.65207,3.13151,10.6656,1.81065,1.29035,2.73853,2.28933,0.984248,7.19454,5.70027,0.610358,6.60928,1.1059,2.75991,3.04315,Ptch1
ENSMUSG00000021468,11.9402,11.7497,11.6965,10.8081,12.2433,5.14886,5.32241,6.31003,6.51019,4.02149,9.45948,13.7401,5.31475,11.199,5.29226,6.17587,5.52641,Sptlc1
ENSMUSG00000021470,6.710417,7.080332,9.080749,4.973736000000001,7.183024,3.8695052999999997,3.562824,4.8430800000000005,3.6969034,2.330427,6.472612,12.233204,3.2331554999999996,4.411682,3.039767,5.187016,4.060098,Ercc6l2
ENSMUSG00000021474,53.777,53.6462,46.1437,57.4398,47.546,32.735,31.3874,35.7878,32.4808,16.0983,41.3819,46.8622,12.673,50.8769,29.1318,31.2636,39.1148,Sfxn1
ENSMUSG00000021476,30.9586,33.9608,34.4006,33.3218,34.2385,23.4802,18.8508,30.0703,24.5772,16.3758,16.5614,26.2561,7.41438,32.1413,21.6024,18.985,19.7003,Habp4
ENSMUSG00000021477,318.573,388.197,273.178,383.739,298.081,194.067,150.567,218.253,212.015,132.746,236.61,234.706,185.818,306.267,190.065,232.679,230.519,Ctsl
ENSMUSG00000021478,0.0432917,0.0241803,0.0519856,0.0178243,0.0452598,0.0235093,0.0187482,0.0,0.0,0.0,0.0445087,0.0646043,0.0315391,0.0316822,0.0169051,0.0140997,0.0,Drd1
ENSMUSG00000021481,1.2679099999999999,3.05666,1.833518,2.297024,2.85112,1.246494,1.549353,1.892656,0.945478,0.891027,2.028237,2.9587289999999995,1.4874319999999999,1.153611,0.878836,0.889359,1.09612,Zfp346
ENSMUSG00000021482,35.183,37.3538,44.0235,27.4589,37.2543,13.0427,9.12672,22.9096,20.5917,10.5629,30.4457,28.6726,8.5218,40.5812,10.9042,25.5116,22.9091,Aaed1
ENSMUSG00000021483,3.65758,4.06562,3.29962,3.39406,3.189,2.429,1.71873,2.68923,2.06719,2.04923,3.9416,4.47152,2.21524,3.5866,1.2942,3.65584,2.78624,Cdk20
ENSMUSG00000021484,50.9015,55.3416,50.6304,57.8824,53.7707,32.6785,27.6935,39.3422,39.0572,25.0266,54.5337,61.9562,22.1687,53.0421,29.124,46.4078,39.4626,Lman2
ENSMUSG00000021485,1.31128,0.867815,0.27322,0.639015,0.473615,0.4063949,0.0531254,0.174216,0.207585,0.452178,1.701717,7.0908619999999996,1.6038625,0.49966239999999995,0.408099,0.253987,0.0662236,Mxd3
ENSMUSG00000021486,167.357,187.538,141.316,204.959,173.196,109.871,102.018,94.6469,126.501,81.7941,201.573,285.359,109.579,143.586,118.723,120.086,108.706,Prelid1
ENSMUSG00000021488,5.08849,3.93554,6.2614,2.80725,6.04421,2.80516,2.58527,2.71399,2.63388,1.73227,4.44768,7.9716,1.71684,5.75385,2.14216,2.66378,2.6063,Nsd1
ENSMUSG00000021490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016842,0.0,0.0124242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slc34a1
ENSMUSG00000021492,414.03,467.977,352.67999999999995,510.00100000000003,416.079,428.222,398.091,363.604,396.48900000000003,344.515,391.32599999999996,460.908,171.86759999999998,585.748,444.945,355.13100000000003,375.33799999999997,F12
ENSMUSG00000021493,5.258402,5.460148,4.641137,5.2365226,6.123442000000001,2.58013,3.4626942,3.674335,1.142893,5.2235332,11.128867399999999,19.059274,5.0036608,5.849271999999999,2.8195816999999996,3.0362424999999997,4.706689,Pdlim7
ENSMUSG00000021494,9.50492,13.2661,10.4689,14.4926,10.2495,8.92051,7.25803,8.21926,8.40905,6.71735,13.6294,15.2712,9.42356,12.4776,6.57181,10.9547,10.8586,Ddx41
ENSMUSG00000021495,9.25242,3.52158,10.1682,2.6813,6.02075,14.347,17.3263,4.64451,3.29615,3.15062,10.7336,3.92422,7.24623,10.1586,5.41796,8.5501,13.7186,Fam193b
ENSMUSG00000021496,34.3969,41.2464,26.9742,53.20131000000001,31.8176,36.0621,34.5519,30.616,37.2908,22.0697,24.9317,33.352,14.2767,43.2387,38.1175,33.9141,29.762,Pcbd2
ENSMUSG00000021497,47.8929,63.9672,43.0958,60.8851,44.8898,35.5803,31.8171,46.1943,42.9928,32.2527,50.5217,47.6065,19.0066,60.8077,40.991,49.4632,50.2767,Txndc15
ENSMUSG00000021499,0.0,0.0,0.038711,0.0,0.0428546,0.0,0.0529238,0.0,0.0,0.0,0.0,0.0,0.0,0.0427565,0.0,0.0840222,0.0664252,Catsper3
ENSMUSG00000021500,9.49709,8.79716,11.59366,6.99922,8.80411,6.20628,5.134450999999999,5.0355,4.85696,2.21977,8.797285,10.1059,3.42136,7.53035,5.11501,5.57057,5.48268,Ddx46
ENSMUSG00000021501,13.706511,16.34846,16.42998,13.239462000000001,13.723998,10.91575,8.31209,8.801155,7.875274999999999,6.32833,13.467831,19.125609999999998,7.272558,14.630860000000002,10.38617,9.407924,10.048364,Caml
ENSMUSG00000021504,4.894567,5.738938,5.207055,6.047582,5.356031,4.829533,4.368487,3.4009080000000003,3.668504,2.777296,6.1647099999999995,5.906003,3.975378,5.22722,3.6867579999999998,5.9855160000000005,4.480491,B4galt7
ENSMUSG00000021508,1.10403,0.687442,0.577405,1.5195,1.0458,0.0958895,0.0362242,0.29633,0.0354469,2.59898,26.1418,67.4211,28.1721,0.203117,2.04705,17.5107,19.2669,Cxcl14
ENSMUSG00000021509,5.55459,5.95218,3.89648,4.29986,3.96411,3.4861,2.9673,3.80116,5.42601,2.69987,3.09673,7.79363,1.04807,5.77638,2.10661,2.5534,3.72921,Slc25a48
ENSMUSG00000021510,0.635879,0.764142,1.1823,0.65176,1.28477,0.494992,0.538588,0.464549,0.515343,0.11866,0.897505,0.963667,0.325099,0.561522,0.306088,0.644673,0.603404,Zfp729a
ENSMUSG00000021514,4.0985008999999994,2.1106355,3.8752859999999996,1.7806190000000002,4.006362,2.695008,2.3162489999999996,1.884749,2.236546,1.4216898,6.825922,3.9062712,1.803604,3.2690058000000004,1.5164437,3.5417388,3.8937448999999997,Zfp369
ENSMUSG00000021518,8.75383,10.711,9.796,10.6083,9.77731,7.29101,5.93352,8.57363,8.33312,5.42074,7.66524,11.0926,4.7585,12.8299,5.74443,6.81181,5.92355,Ptdss1
ENSMUSG00000021519,17.211560999999996,29.124938,29.532712999999998,23.891026,25.930663,23.426257000000003,23.491007,22.906166999999996,20.337083000000003,9.922904,28.633280000000003,23.912350000000004,8.045147,25.74678,18.038642,22.482208,28.223571999999997,Mterf3
ENSMUSG00000021520,247.556,414.99172100000004,242.78427499999998,388.70678699999996,238.268086,260.958,270.400172,237.46673299999998,200.141,125.261,265.57706399999995,224.58977,145.062,232.87093199999998,250.788386,261.934261,246.089,Uqcrb
ENSMUSG00000021532,2.02164,2.09984,1.49681,2.1995,2.13664,1.18211,1.75023,1.15575,1.34384,0.573915,2.89609,2.87187,1.20727,2.04475,0.998892,1.69693,1.99398,Fastkd3
ENSMUSG00000021534,0.0,0.0500211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663337,0.0327842,0.0,0.0,0.0,0.0,1700001L19Rik
ENSMUSG00000021536,0.0358977,0.0200504,0.0,0.0,0.0118672,0.0,0.0,0.0,0.0,0.0,0.0,0.0398176,0.0,0.0587314,0.0,0.0,0.0,Adcy2
ENSMUSG00000021537,18.6565,28.6137,21.1079,22.2682,21.9512,12.4079,9.69261,10.346,13.7631,8.03157,16.6912,23.1194,12.6769,13.7766,12.0603,14.127,14.7262,Cetn3
ENSMUSG00000021539,56.1081,133.559,111.355,119.009,77.5869,33.4078,21.0735,32.8706,56.3073,33.3087,124.947,232.883,65.8641,29.3242,4.82732,49.1978,30.3358,Lect2
ENSMUSG00000021540,3.47051,3.595076,5.5298677000000005,2.93292,6.2411122,2.546873,2.107696,3.5558107000000003,2.660977,1.17686,3.30316,4.9145010000000005,1.5826660000000001,4.0797173,1.5411813,2.1725748,1.831969,Smad5
ENSMUSG00000021541,0.0221124,0.0,0.0131151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trpc7
ENSMUSG00000021546,314.170864,339.247204,331.88985899999994,304.195628,321.663697,181.13236999999998,151.61743399999995,195.662464,182.295386,113.487315,297.28803200000004,474.49488599999995,134.61863999999997,288.78174099999995,171.950734,223.027469,224.646504,Hnrnpk
ENSMUSG00000021548,32.785915,36.337008,26.091794999999998,28.952216900000003,20.600958,19.149974,5.552653,15.914198,13.237057,8.324705,22.650240000000004,31.340191299999997,17.1276456,21.464282,19.214806,19.626779999999997,15.294858,Ccnh
ENSMUSG00000021549,8.438583,14.018507,13.309707499999998,11.026016,7.7608500000000005,4.90505,6.10821,7.26665,6.535453000000001,2.56503,14.057571000000001,13.682065,11.55874,6.255163,5.18108,7.94721,11.943847,Rasa1
ENSMUSG00000021550,8.6502,11.5687,7.95871,11.0359,9.50556,5.96477,6.43778,6.99914,7.27267,4.94225,10.0396,14.1561,7.05404,7.91436,7.86601,9.15529,7.54959,2210016F16Rik
ENSMUSG00000021552,7.23065,9.18539,8.39997,8.28536,8.86993,6.5805,4.37304,6.74472,6.2241,3.20059,7.82513,9.62384,4.63405,9.70601,5.6295,5.74364,7.98323,Gkap1
ENSMUSG00000021553,0.0360062,0.0,0.10276450000000001,0.0136976,0.0796987,0.0361888,0.0532192,0.0112162,0.0602027,0.0331128,0.0,0.0,0.013092,0.0109959,0.0374438,0.0278496,0.0,Slc28a3
ENSMUSG00000021555,36.892313,51.101333000000004,46.503823000000004,44.72441,40.567672,22.844708999999998,19.962725399999997,28.9021344,19.2468073,12.245211000000001,41.128553,42.550807999999996,9.845115999999999,37.4123794,23.4425684,37.907300000000006,40.0248819,Naa35
ENSMUSG00000021556,5.67646,5.894697,4.83181,4.992093000000001,5.62979,0.4384,0.537641,0.744289,0.42431,0.306253,13.9535,32.824664999999996,5.61233,0.602437,0.692742,1.0037939999999999,1.02297,Golm1
ENSMUSG00000021557,3.5250609999999996,4.3569104,3.9531864999999997,4.902230900000001,5.9120453,3.2190559999999993,1.6937281,4.1993851,2.0141796999999997,3.2025252999999996,3.6653616,9.965059499999999,1.8922798,9.266469700000002,3.0299859000000002,1.2702101000000001,3.6308239,Agtpbp1
ENSMUSG00000021559,13.671579999999999,12.21287,12.63928,17.22571,17.231479999999998,8.37557,6.12931,7.68568,9.86198,4.03222,12.66873,14.643229999999999,6.74277,12.84441,4.181785,10.18991,7.24493,Dapk1
ENSMUSG00000021565,0.0213302,0.0706599,0.025227,0.0693906,0.0,0.0,0.0173303,0.0,0.0,0.0,0.0219298,0.0839082,0.0,0.0,0.0,0.0,0.0217515,Slc6a19
ENSMUSG00000021567,0.18837,0.0245514,0.253599,0.0309559,0.0547618,0.102339,0.0308029,0.037965,0.0449303,0.167299,0.182432,0.185469,0.125521,0.123467,0.145998,0.085556,0.0209058,Nkd2
ENSMUSG00000021569,0.797514,0.693853,0.515145,0.341073,0.365066,0.187658,0.112922,0.139692,0.16561,0.240222,0.998101,2.31074,0.68201,0.159479,0.0,0.179942,0.0,Trip13
ENSMUSG00000021572,0.334175,0.325052,0.359891,0.410636,0.206127,0.15815,0.22066,0.238101,0.448226,0.206625,0.604363,0.986896,0.34995,0.109743,0.0646794,0.108383,0.106638,Cep72
ENSMUSG00000021573,0.952328,1.2171400000000001,1.29723,0.804318,2.29382,1.02919,0.976077,1.13966,0.990072,0.456634,1.58153,1.21535,0.138844,4.61327,0.713272,1.718474,0.806814,Tppp
ENSMUSG00000021575,0.0314957,0.0362153,0.100895,0.0294561,0.0339097,0.0173525,0.0769502,0.0199459,0.0698813,0.0290527,0.0477136,0.0579211,0.0894064,0.0592932,0.0465659,0.00961166,0.0150843,Ahrr
ENSMUSG00000021576,34.8508,54.1377,36.8556,56.3131,37.7744,31.4644,25.3697,32.1176,30.9777,18.5262,38.4454,39.1213,21.329,31.2231,22.2474,28.5866,32.6695,Pdcd6
ENSMUSG00000021577,501.42924,615.5171509999999,539.80875,589.549771,592.17859,292.73514,239.556197,419.15970000000004,420.77923999999996,204.346802,386.19764999999995,589.9832499999999,98.54857,625.9956389999999,282.1544,391.991668,361.00649,Sdha
ENSMUSG00000021578,10.101669999999999,11.21491,12.903849,9.144142,10.371478,7.206141000000001,3.2974699999999997,7.262341,4.682917,4.460928,11.237044,15.42544,3.126075,9.726700000000001,4.249509,9.036438,6.836482,Ccdc127
ENSMUSG00000021583,18.8386,23.3411,22.2681,18.5753,19.2395,14.1276,9.53767,16.7271,12.7675,5.94681,17.1475,23.8449,5.30923,13.4504,6.51688,15.1929,14.3075,Erap1
ENSMUSG00000021585,15.8223,17.4396,16.7672,14.86,16.8824,9.51252,9.24721,10.8782,8.4991,5.76212,16.6225,27.4962,6.41255,11.1362,8.52793,11.0309,9.87079,Cast
ENSMUSG00000021589,0.854356,1.390218,1.606443,0.65092,1.2246129000000001,0.6493732,0.560211,0.911222,1.33455,0.237316,1.608276,1.688747,0.229381,1.426082,0.498077,1.19456,1.1591382000000001,Rhobtb3
ENSMUSG00000021590,0.588908,0.187697,0.349979,0.207194,0.166362,0.091698,0.0689385,0.282256,0.0,0.125098,0.0872349,0.125073,0.123018,0.49684,0.195405,0.272801,0.257863,Spata9
ENSMUSG00000021591,23.4048,43.1274,24.4709,39.3796,24.62,22.3858,15.0501,14.7305,15.8217,7.61602,49.6689,42.7363,29.9073,20.7026,10.9292,30.5018,29.4827,Glrx
ENSMUSG00000021592,2.2783062999999997,3.21306,2.6321630999999996,2.67516,2.2574,1.46093,1.0889518,1.1157300000000001,2.289939,0.709913,5.062638,3.5693429999999995,1.24237,2.2269689,0.996418,1.9485850999999998,2.6005925999999997,Arsk
ENSMUSG00000021594,34.002093,46.352948000000005,35.17218,47.55615,28.706117000000003,28.559552999999998,25.17629,40.418389999999995,31.14591,21.217529999999996,29.789,28.58794,7.1721,80.75525,34.131083000000004,51.668609999999994,62.626402999999996,Srd5a1
ENSMUSG00000021595,31.808254,36.756862000000005,30.068024000000005,40.24379799999999,39.705343000000006,31.180355000000006,20.22397,26.072608000000002,25.084276499999998,13.5425567,31.581677000000003,50.68338500000001,12.553213,48.01095600000001,18.588191,28.073921000000002,30.181745,Nsun2
ENSMUSG00000021596,0.0348207,0.0,0.0,0.0363747,0.0581233,0.0,0.0,0.0,0.0,0.0,0.0327865,0.0236208,0.3646349,0.0,0.0,0.0287738,0.04527,Mctp1
ENSMUSG00000021597,0.873489,0.9067904999999999,0.9307321,0.496609,1.1133866000000001,0.371262,0.393977,0.8991349,0.726867,0.39975,0.8209586,1.5981827000000002,0.5453994,0.4671813,0.4007903,0.5753456,0.453294,Slf1
ENSMUSG00000021598,12.7795,14.8845,11.8048,13.3586,15.0872,6.6485,5.20893,7.23506,6.68741,4.96573,12.1154,15.2729,10.2212,12.1928,8.66201,8.14976,6.74054,Med10
ENSMUSG00000021604,0.0302997,0.0,0.0,0.0,0.0200487,0.0,0.0,0.0,0.0718642,0.0150134,0.0,0.0224428,0.0,0.0198958,0.0234314,0.0,0.0,Irx4
ENSMUSG00000021606,151.3419,207.2503,122.7855,204.7569,162.2638,117.6931,107.4084,106.6842,141.1791,107.0761,134.7498,144.70850000000002,88.4003,134.385,118.8949,119.1387,95.96369999999999,Ndufs6
ENSMUSG00000021607,24.7104,34.6469,25.4698,35.4527,25.3631,14.184,19.4102,21.1093,13.5322,11.8695,29.4106,24.1504,13.2217,21.5363,22.5018,21.4655,21.6436,Mrpl36
ENSMUSG00000021608,0.7473818,0.167583,1.30042,0.194086,1.0641559999999999,0.0,0.113337,0.2949237,0.068565,0.295428,0.297052,1.792474,2.52051,0.7953833,0.463984,0.0419553,0.125333,Lpcat1
ENSMUSG00000021610,38.4848,39.9994,39.0564,36.8429,39.7746,23.0707,20.2041,25.9851,27.4328,20.0316,40.7164,57.23,22.0464,34.3723,20.5633,29.5705,28.6119,Clptm1l
ENSMUSG00000021611,1.90993,1.92553,1.86086,1.43758,2.19153,2.35206,1.62394,0.923433,1.48317,0.472488,2.28324,1.5956,0.614909,1.34112,0.617918,1.05082,1.3136,Tert
ENSMUSG00000021612,0.104334,0.0496496,0.20038,0.0495211,0.0450693,0.192167,0.0646161,0.0,0.0597326,0.0792794,0.027893,0.0584477,0.0136524,0.119491,0.0800565,0.015256,0.021307,Slc6a18
ENSMUSG00000021613,1.4635,0.918594,0.377129,0.49579,1.18435,0.159613,0.0360831,0.296939,0.363763,0.102263,2.56376,3.90162,0.225838,0.2519,0.324116,0.191361,0.165656,Hapln1
ENSMUSG00000021614,0.0,0.0,0.0,0.0,0.426575,0.0,0.00722831,0.0,0.0,0.0,0.7025029,0.48020707999999995,0.0171144,0.0,0.0,0.0,0.0,Vcan
ENSMUSG00000021615,7.712114,14.231797,5.845341,11.415617000000001,7.673100999999999,3.3397289999999997,2.4750509999999997,5.3700972,2.844424,3.238297,5.9247250000000005,9.247916,2.817182,3.524391,3.2780839999999998,2.469961,7.275772,Xrcc4
ENSMUSG00000021619,2.04754,3.28878,1.93384,3.10422,2.19806,2.23569,1.58403,2.2398,1.90051,1.15826,2.21804,1.27049,1.35426,3.35548,2.3558500000000002,2.20634,2.62525,Atg10
ENSMUSG00000021620,52.6349,79.73349999999999,67.43440000000001,66.8642,57.370900000000006,58.897999999999996,34.661590000000004,39.851209999999995,44.0097,23.243009999999998,56.4591,40.89786,13.134369999999999,57.352199999999996,17.95022,45.1163,51.042500000000004,Acot12
ENSMUSG00000021621,7.579648000000001,8.1791212,11.248529,9.3891197,6.503647,6.077166,6.339304,5.8733164,7.2667,4.233834,10.180181,14.006169,4.7850973,8.066619000000001,7.693058000000001,4.7083803,7.587218,Zcchc9
ENSMUSG00000021624,0.0915467,0.0978322,0.2379118,0.143992,0.0771411,0.0319164,0.0740805,0.0198052,0.046727200000000003,0.0,0.210737,0.6629048,3.0325471,0.0,0.0,0.0676728,0.0,Cd180
ENSMUSG00000021629,8.9729,10.8563,13.1379,10.3678,12.5027,8.0073,6.5085,8.92115,6.19671,6.17648,12.8854,15.6619,6.57203,11.7477,6.39474,6.78252,5.98567,Slc30a5
ENSMUSG00000021631,0.0,0.873804,0.0,0.0,0.613733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mrps36-ps1
ENSMUSG00000021635,4.04027,4.78083,5.97259,4.884919,4.843184,2.67528,2.945741,2.86212,2.19431,1.4356,4.819057000000001,5.584637000000001,2.2473340000000004,4.4261,3.14411,3.79892,3.24969,Rad17
ENSMUSG00000021636,5.609307,5.241302999999999,6.517099,5.048165,4.639075,2.19214,3.782975,3.829461,3.7384880000000003,1.6782400000000002,7.198105,15.583590000000001,2.551409,11.31191,4.051743399999999,5.375488,6.512103,Marveld2
ENSMUSG00000021638,18.08898,12.91638,17.43161,15.141300000000001,10.444683000000001,6.7620890000000005,7.517287,10.13402,10.723651,3.114315,24.468020000000003,38.66764,5.36027,25.821109999999997,8.1232,14.98751,15.349628,Ocln
ENSMUSG00000021639,12.815261,15.717602,13.875585,10.821341999999998,10.600963,4.103745,9.313217999999999,6.1899813,5.34836,2.612004,10.144729,11.326763799999998,4.615353,7.664200999999999,5.5762473,8.0551626,3.9019079999999997,Gtf2h2
ENSMUSG00000021640,0.0,0.0196789,0.0,0.0244512,0.0213521,0.0,0.0,0.0,0.0,0.0,0.0188359,0.063925,0.308894,0.0,0.0,0.0,0.0,Naip1
ENSMUSG00000021643,8.94158,10.7341,8.39526,8.4985,9.7644,3.82604,4.06894,3.59831,3.27088,3.247376,7.17089,7.084383,5.08502,10.09815,7.01929,4.15351,3.58946,Serf1
ENSMUSG00000021645,4.931953,13.58953,10.73911,9.41308,13.098501,10.78365,15.714340000000002,12.430096999999998,10.574252,5.86233,16.47558,21.26729,14.486286999999999,12.522375,4.8984939999999995,15.067939,6.554309,Smn1
